Date,Oprice,MaxPrice,MinPrice,CPrice
20150306,3501.184,3516.243,3472.392,3478.52
20150309,3449.696,3546.705,3417.486,3537.75
20150310,3523.64,3551.205,3511.985,3520.611
20150311,3524.575,3568.916,3512.218,3524.653
20150312,3557.686,3603.341,3536.534,3592.844
20150313,3604.671,3641.392,3594.742,3617.657
20150316,3641.773,3705.739,3621.119,3705.671
20150317,3733.961,3762.575,3716.809,3757.122
20150318,3769.086,3846.055,3763.848,3846.055
20150319,3851.249,3859.126,3809.706,3839.739
20150320,3852.492,3916.863,3832.416,3892.574
20150323,3923.083,3972.296,3922.21,3972.061
20150324,3980.066,3989.858,3883.782,3973.046
20150325,3961.578,3980.716,3913.988,3940.412
20150326,3921.745,3991.997,3892.878,3949.999
20150327,3957.542,3993.032,3932.87,3971.697
20150330,3999.024,4101.651,3999.024,4088.178
20150331,4138.885,4166.018,4037.771,4051.204
20150401,4057.501,4139.499,4046.939,4123.895
20150402,4149.946,4156.842,4068.649,4124.776
20150403,4104.672,4170.558,4092.383,4170.538
20150407,4213.894,4260.471,4197.019,4260.044
20150408,4277.45,4304.78,4204.826,4295.803
20150409,4316.958,4332.166,4212.611,4262.138
20150410,4249.383,4351.687,4231.196,4344.416
20150413,4394.047,4432.024,4361.589,4421.073
20150414,4432.126,4474.353,4385.908,4438.184
20150415,4439.314,4475.997,4379.609,4380.513
20150416,4355.491,4513.765,4335.63,4513.546
20150417,4578.679,4630.27,4553.904,4596.136
20150420,4615.034,4671.168,4492.6,4521.919
20150421,4520.461,4620.058,4504.558,4619.164
20150422,4637.055,4740.933,4632.589,4739.814
20150423,4764.481,4782.044,4693.967,4740.892
20150424,4682.626,4730.43,4618.318,4702.641
20150427,4753.871,4810.485,4735.31,4807.592
20150428,4811.319,4839.078,4703.567,4741.861
20150429,4722.903,4797.927,4695.793,4774.326
20150430,4788.412,4818.725,4749.485,4749.886
20150504,4757.637,4795.915,4699.398,4787.741
20150505,4785.192,4785.192,4572.983,4596.837
20150506,4626.231,4700.909,4511.761,4553.327
20150507,4520.818,4546.338,4467.459,4470.089
20150508,4515.554,4559.058,4445.592,4558.404
20150511,4582.091,4690.954,4535.149,4690.532
20150512,4692.122,4748.004,4660.016,4747.421
20150513,4746.713,4758.002,4678.845,4718.436
20150514,4717.955,4735.284,4670.168,4700.778
20150515,4690.755,4690.755,4592.05,4617.47
20150518,4582.058,4623.383,4565.061,4575.14
20150519,4577.637,4740.005,4577.637,4731.222
20150520,4751.572,4843.1,4745.21,4754.919
20150521,4768.689,4841.615,4746.029,4840.976
20150522,4895.925,4951.991,4870.598,4951.335
20150525,4949.11,5099.839,4949.11,5099.495
20150526,5140.798,5199.295,5063.146,5198.918
20150527,5216.17,5226.844,5126.861,5181.434
20150528,5174.101,5213.183,4831.329,4834.007
20150529,4839.53,4924.303,4665.521,4840.829
20150601,4862.756,5079.319,4835.774,5076.179
20150602,5091.272,5162.556,5047.081,5161.87
20150603,5176.597,5186.967,5059.495,5143.59
20150604,5156.012,5194.233,4863.465,5181.416
20150605,5254.905,5288.34,5104.178,5230.552
20150608,5259.408,5370.609,5202.595,5353.751
20150609,5379.47,5380.426,5251.208,5317.461
20150610,5254.304,5374.83,5209.68,5309.112
20150611,5305.141,5329.295,5248.163,5306.59
20150612,5329.278,5351.648,5283.086,5335.115
20150615,5354.014,5362.452,5207.308,5221.167
20150616,5165.025,5204.303,5015.265,5064.821
20150617,5072.306,5158.367,4949.293,5138.831
20150618,5107.695,5121.218,4926.429,4930.549
20150619,4847.057,4910.45,4634.691,4637.052
20150623,4641.425,4786.955,4455.33,4786.091
20150624,4811.595,4883.732,4744.306,4880.126
20150625,4906.242,4919.263,4667.224,4706.516
20150626,4573.872,4650.186,4278.675,4336.195
20150629,4446.842,4451.166,4000.926,4191.549
20150630,4161.067,4475.767,4016.013,4472.998
20150701,4408.984,4526.127,4235.696,4253.021
20150702,4287.734,4312.19,4000.061,4107.996
20150703,4017.202,4164.629,3785.902,3885.917
20150706,4218.266,4218.266,3832.468,3998.537
20150707,3877.854,3960.636,3743.624,3928.003
20150708,3651.06,3762.622,3612.254,3663.038
20150709,3621.68,3930.264,3537.826,3897.626
20150710,3916.272,4179.111,3887.551,4106.556
20150713,4132.231,4278.161,4072.43,4211.812
20150714,4178.63,4258.513,4062.5,4112.149
20150715,4068.88,4114.243,3899.508,3966.759
20150716,3949.639,4067.022,3856.321,3997.356
20150717,4023.757,4190.186,4000.231,4151.496
20150720,4157.06,4221.693,4106.389,4160.612
20150721,4109.761,4201.482,4081.704,4166.006
20150722,4148.56,4187.431,4094.712,4157.16
20150723,4158.932,4262.062,4148.824,4250.805
20150724,4255.198,4299.65,4154.617,4176.279
20150727,4097.796,4156.313,3817.169,3818.731
20150728,3690.974,3883.446,3627.421,3811.093
20150729,3839.959,3934.003,3769.189,3930.379
20150730,3915.78,3968.534,3802.882,3815.412
20150731,3777.155,3863.624,3757.989,3816.699
20150803,3766.072,3829.235,3742.578,3829.235
20150804,3827.373,3948.449,3801.028,3948.155
20150805,3937.623,3962.277,3858.66,3866.9
20150806,3802.928,3888.693,3793.237,3831.852
20150807,3866.43,3926.649,3857.908,3906.945
20150810,3947.472,4101.731,3932.842,4084.365
20150811,4083.589,4110.133,4042.004,4066.669
20150812,4025.674,4078.03,4015.355,4016.126
20150813,4010.013,4075.7,3967.821,4075.463
20150814,4097.918,4113.159,4056.727,4073.54
20150817,4058.113,4081.772,4009.99,4077.872
20150818,4084.311,4103.054,3816.554,3825.412
20150819,3748.266,3898.74,3668.192,3886.136
20150820,3848.403,3880.824,3761.454,3761.454
20150821,3714.289,3757.779,3578.175,3589.536
20150824,3454.598,3468.149,3266.55,3275.534
20150825,3070.007,3200.108,3019.556,3042.927
20150826,3062.566,3192.932,2952.008,3025.692
20150827,3092.812,3206.724,3028.398,3205.638
20150828,3246.236,3353.244,3223.622,3342.286
20150831,3307.396,3368.279,3205.537,3366.536
20150901,3296.529,3370.504,3190.578,3362.083
20150902,3220.851,3387.02,3213.637,3365.832
20150907,3347.293,3422.225,3240.243,3250.485
20150908,3221.789,3340.219,3170.807,3334.023
20150909,3344.824,3426.651,3330.29,3399.305
20150910,3349.281,3398.316,3337.311,3357.561
20150911,3349.877,3383.134,3315.478,3347.188
20150914,3367.642,3373.921,3187.566,3281.132
20150915,3208.744,3240.079,3131.98,3152.232
20150916,3149.158,3345.918,3131.37,3309.248
20150917,3287.657,3354.905,3236.999,3236.999
20150918,3254.443,3280.877,3227.834,3251.273
20150921,3222.603,3312.55,3211.934,3308.247
20150922,3312.366,3371.414,3303.184,3339.03
20150923,3290.071,3315.935,3253.333,3263.028
20150924,3278.896,3300.857,3255.902,3284.999
20150925,3272.665,3290.858,3201.914,3231.951
20150928,3226.607,3246.554,3186.507,3242.752
20150929,3197.221,3208.417,3159.042,3178.854
20150930,3195.901,3223.908,3186.767,3202.948
20151008,3324.981,3337.331,3294.605,3296.482
20151009,3302.36,3352.379,3293.965,3340.116
20151012,3351.139,3486.631,3347.251,3447.693
20151013,3422.477,3452.045,3413.967,3445.043
20151014,3431.135,3458.702,3403.231,3406.112
20151015,3403.389,3486.815,3402.316,3486.815
20151016,3508.518,3537.539,3487.104,3534.065
20151019,3548.953,3572.995,3502.505,3534.182
20151020,3527.875,3577.798,3510.437,3577.703
20151021,3580.838,3601.243,3417.412,3473.254
20151022,3453.201,3530.766,3442.307,3524.534
20151023,3536.843,3581.836,3515.822,3571.241
20151026,3614.702,3620.756,3561.192,3589.261
20151027,3569.449,3601.053,3486.102,3592.879
20151028,3575.805,3598.172,3517.21,3524.92
20151029,3539.978,3561.814,3507.966,3533.307
20151030,3530.223,3574.473,3497.568,3534.079
20151102,3489.225,3543.45,3474.712,3475.962
20151103,3484.722,3501.704,3452.62,3465.493
20151104,3477.159,3628.538,3477.159,3628.538
20151105,3630.782,3781.409,3627.301,3705.97
20151106,3698.342,3801.705,3694.657,3793.374
20151109,3796.379,3891.773,3796.379,3840.355
20151110,3806.669,3876.49,3798.821,3833.238
20151111,3828.448,3843.112,3781.41,3833.646
20151112,3841.738,3843.9,3771.274,3795.324
20151113,3756.204,3793.713,3727.585,3746.242
20151116,3682.735,3764.409,3680.073,3764.126
20151117,3790.426,3852.774,3750.157,3758.387
20151118,3760.456,3771.847,3706.31,3715.58
20151119,3725.622,3775.232,3714.675,3774.969
20151120,3778.884,3793.545,3757.026,3774.383
20151123,3774.436,3802.851,3743.405,3753.335
20151124,3745.761,3754.169,3702.737,3753.889
20151125,3747.759,3781.857,3735.716,3781.607
20151126,3795.245,3805.844,3756.823,3759.429
20151127,3739.096,3742.742,3534.39,3556.992
20151130,3554.89,3587.97,3455.068,3566.412
20151201,3562.319,3617.305,3536.116,3591.696
20151202,3587.758,3725.854,3573.403,3721.955
20151203,3709.547,3758.446,3693.137,3749.299
20151204,3719.734,3726.124,3667.291,3677.592
20151207,3681.582,3699.337,3658.578,3687.607
20151208,3668.839,3668.839,3619.445,3623.02
20151209,3613.42,3655.159,3611.49,3635.938
20151210,3634.366,3678.318,3615.991,3623.084
20151211,3605.372,3630.744,3578.146,3608.059
20151214,3573.884,3712.503,3570.998,3711.322
20151215,3707.73,3717.357,3679.23,3694.389
20151216,3703.95,3713.09,3677.45,3685.44
20151217,3712.783,3768.844,3709.851,3755.888
20151218,3754.96,3810.218,3750.925,3767.913
20151221,3762.097,3877.82,3759.989,3865.965
20151222,3872.098,3880.468,3841.593,3876.733
20151223,3877.872,3926.686,3862.965,3866.381
20151224,3858.135,3867.679,3787.084,3829.402
20151225,3832.085,3848.025,3813.204,3838.201
20151228,3847.532,3853.389,3727.632,3727.632
20151229,3723.05,3762.052,3710.48,3761.875
20151230,3762.914,3765.657,3726.278,3765.175
20151231,3760.904,3772.617,3727.325,3731.005
